0;0;-19;-30;-32;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;0;-31;-32;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;13;-29;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-32;-11;-35;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-17;-12;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-2;-10;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;14;-12;-32;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;32;-12;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-34;7;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-16;7;-31;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;0;7;-32;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;15;6;-32;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;31;6;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-17;27;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-2;24;-32;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;14;26;-33;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-33;-31;-15;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-16;-31;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-2;-30;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;14;-30;-16;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;30;-32;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-32;-13;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-16;-11;-19;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-1;-11;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;15;-11;-16;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;30;-10;-16;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;46;-10;-16;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-34;7;-18;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-18;5;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-1;8;-18;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;13;6;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;30;8;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;46;5;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-34;26;-18;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-16;26;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-1;25;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;15;26;-18;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;31;24;-18;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;0;44;-18;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;15;44;-17;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-33;-31;-2;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-18;-30;0;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-1;-29;1;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;14;-30;-1;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;32;-30;-3;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-33;-12;-2;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-18;-13;-2;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-1;-11;-1;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;12;-11;-2;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;29;-11;-1;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;44;-12;-1;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-33;7;-2;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-18;7;-1;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
