0;0;-9;-6;-7;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;8;-5;-8;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;23;-6;-7;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-8;11;-8;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;6;12;-7;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-8;-5;8;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;9;-6;7;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;20;-5;7;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-8;13;8;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;6;12;7;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-8;-4;22;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;7;-5;22;9.5;-1;-1;-1;-1;-1;-1;0;0;0;-1
